distance,angle,x,y,is_head,is_right_foot,is_left_foot,is_volley,is_half_volley,is_penalty,is_free_kick,first_time,defenders_in_path,gk_in_path,is_counter,is_corner,is_throw_in,is_goal,sb_xg,team,player,match_id,competition_id
11.672617529928756,0.6052635278237908,109.6,34.7,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0.07202582,Iran,Sardar Azmoun,3857273,43
31.296325662927266,0.25271499065655095,88.9,36.5,0,0,1,1,0,0,0,1,4,1,0,0,1,0,0.02170084,Wales,Gareth Frank Bale,3857273,43
20.576928828180364,0.27738522382659225,105.5,25.4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0.030164797,Wales,Harry Wilson,3857273,43
14.350261321662401,0.5421289003150007,105.7,38.8,0,0,1,0,0,0,0,1,9,1,0,0,0,0,0.08566745,Iran,Mehdi Taremi,3857273,43
34.58612438536587,0.22393799760127797,86.4,48.2,0,1,0,1,1,0,0,1,11,1,0,0,0,0,0.011584845,Iran,Ahmad Nourollahi,3857273,43
13.93161871427725,0.42219766017082383,110.0,49.7,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0.28799564,Iran,Sardar Azmoun,3857273,43
24.162781296862327,0.3108067306954494,97.2,48.0,0,0,1,0,0,0,0,1,8,1,0,0,0,0,0.04282673,Iran,Ali Gholizadeh,3857273,43
9.769339793455849,0.7363092639388772,111.0,36.2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.21401532,Iran,Sardar Azmoun,3857273,43
5.600892785976173,1.240299250437177,114.4,39.9,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0.22100283,Wales,Kieffer Roberto Francisco Moore,3857273,43
16.875129629131745,0.42980455600271117,104.6,33.1,0,0,1,1,1,0,0,1,6,1,0,0,1,0,0.068153165,Iran,Ehsan Hajsafi,3857273,43
16.696406799069077,0.37423117581182225,107.1,29.4,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0.075855605,Iran,Mehdi Taremi,3857273,43
30.026821343592133,0.2604309007259446,90.5,45.6,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0.015279148,Iran,Ahmad Nourollahi,3857273,43
19.258504614844842,0.4084672864081435,100.8,38.5,0,0,1,1,1,0,0,1,10,1,0,1,0,0,0.05160931,Iran,Morteza Pouraliganji,3857273,43
22.510886255321,0.32252062183924673,99.5,49.3,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0.047915842,Iran,Saeid Ezatolahi Afagh,3857273,43
36.768056788467895,0.20201364424922474,85.8,53.5,0,1,0,0,0,0,0,1,10,1,0,1,0,0,0.0072957636,Iran,Ahmad Nourollahi,3857273,43
21.194574777522664,0.28729448099054133,104.0,53.9,0,1,0,1,0,0,0,1,9,1,0,0,0,0,0.025361432,Wales,Aaron Ramsey,3857273,43
24.107467722678802,0.29413143491360716,98.6,51.1,0,1,0,0,0,0,0,1,9,1,0,0,0,0,0.031851415,Wales,Neco Williams,3857273,43
20.482431496284807,0.3480306212280429,101.7,30.8,0,0,1,0,0,0,0,1,8,1,0,0,0,0,0.053537875,Wales,Ben Davies,3857273,43
20.849220608934043,0.37332898275961424,99.5,36.2,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0.06399969,Iran,Karim Ansarifard,3857273,43
20.923909768492127,0.3773878458152722,99.1,39.0,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0.051057886,Iran,Mehdi Torabi,3857273,43
